date,actual_Appliances,predicted_Appliances,record_type
2016-05-18 15:40:00,80.0,98.27,Test Evaluation
2016-05-18 15:50:00,70.0,95.58,Test Evaluation
2016-05-18 16:00:00,70.0,92.91,Test Evaluation
2016-05-18 16:10:00,50.0,88.67,Test Evaluation
2016-05-18 16:20:00,70.0,82.63,Test Evaluation
2016-05-18 16:30:00,140.0,82.44,Test Evaluation
2016-05-18 16:40:00,240.0,87.76,Test Evaluation
2016-05-18 16:50:00,60.0,100.66,Test Evaluation
2016-05-18 17:00:00,70.0,97.41,Test Evaluation
2016-05-18 17:10:00,90.0,104.33,Test Evaluation
2016-05-18 17:20:00,100.0,107.24,Test Evaluation
2016-05-18 17:30:00,110.0,98.68,Test Evaluation
2016-05-18 17:40:00,100.0,79.15,Test Evaluation
2016-05-18 17:50:00,240.0,108.53,Test Evaluation
2016-05-18 18:00:00,130.0,119.3,Test Evaluation
2016-05-18 18:10:00,150.0,132.96,Test Evaluation
2016-05-18 18:20:00,120.0,139.75,Test Evaluation
2016-05-18 18:30:00,210.0,159.69,Test Evaluation
2016-05-18 18:40:00,330.0,167.22,Test Evaluation
2016-05-18 18:50:00,130.0,181.51,Test Evaluation
2016-05-18 19:00:00,130.0,188.65,Test Evaluation
2016-05-18 19:10:00,150.0,177.67,Test Evaluation
2016-05-18 19:20:00,140.0,182.16,Test Evaluation
2016-05-18 19:30:00,160.0,174.78,Test Evaluation
2016-05-18 19:40:00,140.0,126.58,Test Evaluation
2016-05-18 19:50:00,140.0,142.35,Test Evaluation
2016-05-18 20:00:00,160.0,143.63,Test Evaluation
2016-05-18 20:10:00,140.0,121.98,Test Evaluation
2016-05-18 20:20:00,130.0,120.23,Test Evaluation
2016-05-18 20:30:00,290.0,111.38,Test Evaluation
2016-05-18 20:40:00,460.0,134.17,Test Evaluation
2016-05-18 20:50:00,160.0,182.2,Test Evaluation
2016-05-18 21:00:00,100.0,189.85,Test Evaluation
2016-05-18 21:10:00,110.0,174.18,Test Evaluation
2016-05-18 21:20:00,90.0,172.7,Test Evaluation
2016-05-18 21:30:00,70.0,131.79,Test Evaluation
2016-05-18 21:40:00,60.0,62.19,Test Evaluation
2016-05-18 21:50:00,60.0,68.47,Test Evaluation
2016-05-18 22:00:00,50.0,68.0,Test Evaluation
2016-05-18 22:10:00,60.0,60.77,Test Evaluation
2016-05-18 22:20:00,50.0,56.12,Test Evaluation
2016-05-18 22:30:00,60.0,55.69,Test Evaluation
2016-05-18 22:40:00,40.0,56.47,Test Evaluation
2016-05-18 22:50:00,50.0,52.71,Test Evaluation
2016-05-18 23:00:00,50.0,53.68,Test Evaluation
2016-05-18 23:10:00,50.0,53.71,Test Evaluation
2016-05-18 23:20:00,60.0,53.18,Test Evaluation
2016-05-18 23:30:00,50.0,53.09,Test Evaluation
2016-05-18 23:40:00,70.0,55.58,Test Evaluation
2016-05-18 23:50:00,60.0,58.56,Test Evaluation
2016-05-19 00:00:00,60.0,48.12,Test Evaluation
2016-05-19 00:10:00,50.0,50.75,Test Evaluation
2016-05-19 00:20:00,60.0,48.41,Test Evaluation
2016-05-19 00:30:00,40.0,50.52,Test Evaluation
2016-05-19 00:40:00,50.0,44.8,Test Evaluation
2016-05-19 00:50:00,50.0,44.23,Test Evaluation
2016-05-19 01:00:00,40.0,43.67,Test Evaluation
2016-05-19 01:10:00,50.0,41.84,Test Evaluation
2016-05-19 01:20:00,50.0,42.7,Test Evaluation
2016-05-19 01:30:00,60.0,45.84,Test Evaluation
2016-05-19 01:40:00,50.0,49.19,Test Evaluation
2016-05-19 01:50:00,60.0,49.17,Test Evaluation
2016-05-19 02:00:00,50.0,54.16,Test Evaluation
2016-05-19 02:10:00,50.0,52.52,Test Evaluation
2016-05-19 02:20:00,50.0,54.73,Test Evaluation
2016-05-19 02:30:00,50.0,50.82,Test Evaluation
2016-05-19 02:40:00,60.0,52.1,Test Evaluation
2016-05-19 02:50:00,40.0,50.97,Test Evaluation
2016-05-19 03:00:00,50.0,49.68,Test Evaluation
2016-05-19 03:10:00,40.0,50.52,Test Evaluation
2016-05-19 03:20:00,60.0,48.32,Test Evaluation
2016-05-19 03:30:00,40.0,50.92,Test Evaluation
2016-05-19 03:40:00,60.0,46.91,Test Evaluation
2016-05-19 03:50:00,60.0,51.61,Test Evaluation
2016-05-19 04:00:00,60.0,54.43,Test Evaluation
2016-05-19 04:10:00,60.0,57.12,Test Evaluation
2016-05-19 04:20:00,50.0,56.86,Test Evaluation
2016-05-19 04:30:00,60.0,57.5,Test Evaluation
2016-05-19 04:40:00,50.0,56.0,Test Evaluation
2016-05-19 04:50:00,60.0,54.11,Test Evaluation
2016-05-19 05:00:00,50.0,56.63,Test Evaluation
2016-05-19 05:10:00,80.0,52.78,Test Evaluation
2016-05-19 05:20:00,40.0,56.59,Test Evaluation
2016-05-19 05:30:00,50.0,54.13,Test Evaluation
2016-05-19 05:40:00,50.0,53.72,Test Evaluation
2016-05-19 05:50:00,60.0,52.69,Test Evaluation
2016-05-19 06:00:00,60.0,55.13,Test Evaluation
2016-05-19 06:10:00,60.0,53.34,Test Evaluation
2016-05-19 06:20:00,70.0,56.52,Test Evaluation
2016-05-19 06:30:00,60.0,59.03,Test Evaluation
2016-05-19 06:40:00,50.0,61.17,Test Evaluation
2016-05-19 06:50:00,50.0,61.22,Test Evaluation
2016-05-19 07:00:00,50.0,60.17,Test Evaluation
2016-05-19 07:10:00,40.0,59.75,Test Evaluation
2016-05-19 07:20:00,60.0,54.63,Test Evaluation
2016-05-19 07:30:00,40.0,58.87,Test Evaluation
2016-05-19 07:40:00,60.0,60.76,Test Evaluation
2016-05-19 07:50:00,50.0,67.55,Test Evaluation
2016-05-19 08:00:00,60.0,67.52,Test Evaluation
2016-05-19 08:10:00,50.0,72.42,Test Evaluation
2016-05-19 08:20:00,60.0,68.41,Test Evaluation
2016-05-19 08:30:00,50.0,74.37,Test Evaluation
2016-05-19 08:40:00,50.0,70.32,Test Evaluation
2016-05-19 08:50:00,50.0,72.49,Test Evaluation
2016-05-19 09:00:00,50.0,69.45,Test Evaluation
2016-05-19 09:10:00,40.0,69.17,Test Evaluation
2016-05-19 09:20:00,20.0,67.64,Test Evaluation
2016-05-19 09:30:00,40.0,64.06,Test Evaluation
2016-05-19 09:40:00,30.0,65.55,Test Evaluation
2016-05-19 09:50:00,40.0,63.17,Test Evaluation
2016-05-19 10:00:00,60.0,61.56,Test Evaluation
2016-05-19 10:10:00,50.0,65.93,Test Evaluation
2016-05-19 10:20:00,60.0,74.12,Test Evaluation
2016-05-19 10:30:00,50.0,75.4,Test Evaluation
2016-05-19 10:40:00,50.0,78.17,Test Evaluation
2016-05-19 10:50:00,60.0,78.8,Test Evaluation
2016-05-19 11:00:00,40.0,74.83,Test Evaluation
2016-05-19 11:10:00,50.0,72.73,Test Evaluation
2016-05-19 11:20:00,50.0,70.37,Test Evaluation
2016-05-19 11:30:00,50.0,71.75,Test Evaluation
2016-05-19 11:40:00,60.0,70.07,Test Evaluation
2016-05-19 11:50:00,60.0,70.71,Test Evaluation
2016-05-19 12:00:00,60.0,76.99,Test Evaluation
2016-05-19 12:10:00,50.0,79.99,Test Evaluation
2016-05-19 12:20:00,70.0,78.66,Test Evaluation
2016-05-19 12:30:00,50.0,78.75,Test Evaluation
2016-05-19 12:40:00,60.0,76.04,Test Evaluation
2016-05-19 12:50:00,40.0,74.6,Test Evaluation
2016-05-19 13:00:00,50.0,73.1,Test Evaluation
2016-05-19 13:10:00,40.0,72.73,Test Evaluation
2016-05-19 13:20:00,50.0,67.03,Test Evaluation
2016-05-19 13:30:00,50.0,68.43,Test Evaluation
2016-05-19 13:40:00,50.0,66.3,Test Evaluation
2016-05-19 13:50:00,60.0,69.82,Test Evaluation
2016-05-19 14:00:00,50.0,72.61,Test Evaluation
2016-05-19 14:10:00,60.0,75.7,Test Evaluation
2016-05-19 14:20:00,50.0,76.3,Test Evaluation
2016-05-19 14:30:00,60.0,76.05,Test Evaluation
2016-05-19 14:40:00,80.0,77.81,Test Evaluation
2016-05-19 14:50:00,80.0,77.21,Test Evaluation
2016-05-19 15:00:00,80.0,84.15,Test Evaluation
2016-05-19 15:10:00,80.0,86.39,Test Evaluation
2016-05-19 15:20:00,80.0,92.83,Test Evaluation
2016-05-19 15:30:00,80.0,92.12,Test Evaluation
2016-05-19 15:40:00,90.0,92.83,Test Evaluation
2016-05-19 15:50:00,80.0,94.26,Test Evaluation
2016-05-19 16:00:00,100.0,96.39,Test Evaluation
2016-05-19 16:10:00,90.0,98.06,Test Evaluation
2016-05-19 16:20:00,90.0,102.29,Test Evaluation
2016-05-19 16:30:00,80.0,113.9,Test Evaluation
2016-05-19 16:40:00,100.0,112.33,Test Evaluation
2016-05-19 16:50:00,80.0,118.34,Test Evaluation
2016-05-19 17:00:00,70.0,103.77,Test Evaluation
2016-05-19 17:10:00,90.0,102.61,Test Evaluation
2016-05-19 17:20:00,70.0,105.73,Test Evaluation
2016-05-19 17:30:00,100.0,106.22,Test Evaluation
2016-05-19 17:40:00,400.0,125.55,Test Evaluation
2016-05-19 17:50:00,520.0,172.07,Test Evaluation
2016-05-19 18:00:00,160.0,208.3,Test Evaluation
2016-05-19 18:10:00,100.0,212.42,Test Evaluation
2016-05-19 18:20:00,210.0,220.84,Test Evaluation
2016-05-19 18:30:00,110.0,241.21,Test Evaluation
2016-05-19 18:40:00,70.0,185.61,Test Evaluation
2016-05-19 18:50:00,70.0,101.3,Test Evaluation
2016-05-19 19:00:00,70.0,115.34,Test Evaluation
2016-05-19 19:10:00,100.0,115.53,Test Evaluation
2016-05-19 19:20:00,110.0,89.86,Test Evaluation
2016-05-19 19:30:00,100.0,98.56,Test Evaluation
2016-05-19 19:40:00,110.0,104.61,Test Evaluation
2016-05-19 19:50:00,100.0,108.67,Test Evaluation
2016-05-19 20:00:00,170.0,113.17,Test Evaluation
2016-05-19 20:10:00,110.0,127.94,Test Evaluation
2016-05-19 20:20:00,130.0,112.48,Test Evaluation
2016-05-19 20:30:00,120.0,124.42,Test Evaluation
2016-05-19 20:40:00,90.0,133.54,Test Evaluation
2016-05-19 20:50:00,90.0,118.9,Test Evaluation
2016-05-19 21:00:00,70.0,95.14,Test Evaluation
2016-05-19 21:10:00,80.0,93.66,Test Evaluation
2016-05-19 21:20:00,70.0,94.59,Test Evaluation
2016-05-19 21:30:00,60.0,74.61,Test Evaluation
2016-05-19 21:40:00,60.0,69.98,Test Evaluation
2016-05-19 21:50:00,60.0,65.64,Test Evaluation
2016-05-19 22:00:00,50.0,65.8,Test Evaluation
2016-05-19 22:10:00,50.0,61.75,Test Evaluation
2016-05-19 22:20:00,50.0,61.42,Test Evaluation
2016-05-19 22:30:00,50.0,59.71,Test Evaluation
2016-05-19 22:40:00,50.0,57.79,Test Evaluation
2016-05-19 22:50:00,50.0,56.67,Test Evaluation
2016-05-19 23:00:00,60.0,58.61,Test Evaluation
2016-05-19 23:10:00,50.0,61.6,Test Evaluation
2016-05-19 23:20:00,60.0,61.72,Test Evaluation
2016-05-19 23:30:00,60.0,62.69,Test Evaluation
2016-05-19 23:40:00,50.0,66.25,Test Evaluation
2016-05-19 23:50:00,60.0,65.09,Test Evaluation
2016-05-20 00:00:00,40.0,54.22,Test Evaluation
2016-05-20 00:10:00,50.0,51.53,Test Evaluation
2016-05-20 00:20:00,50.0,51.35,Test Evaluation
2016-05-20 00:30:00,60.0,47.39,Test Evaluation
2016-05-20 00:40:00,40.0,51.31,Test Evaluation
2016-05-20 00:50:00,70.0,46.68,Test Evaluation
2016-05-20 01:00:00,50.0,52.3,Test Evaluation
2016-05-20 01:10:00,50.0,53.2,Test Evaluation
2016-05-20 01:20:00,60.0,53.25,Test Evaluation
2016-05-20 01:30:00,50.0,53.83,Test Evaluation
2016-05-20 01:40:00,60.0,57.37,Test Evaluation
2016-05-20 01:50:00,40.0,54.84,Test Evaluation
2016-05-20 02:00:00,50.0,57.75,Test Evaluation
2016-05-20 02:10:00,40.0,58.3,Test Evaluation
2016-05-20 02:20:00,30.0,53.98,Test Evaluation
2016-05-20 02:30:00,20.0,53.03,Test Evaluation
2016-05-20 02:40:00,30.0,47.06,Test Evaluation
2016-05-20 02:50:00,50.0,45.85,Test Evaluation
2016-05-20 03:00:00,70.0,46.83,Test Evaluation
2016-05-20 03:10:00,60.0,51.29,Test Evaluation
2016-05-20 03:20:00,50.0,56.96,Test Evaluation
2016-05-20 03:30:00,60.0,61.62,Test Evaluation
2016-05-20 03:40:00,60.0,65.99,Test Evaluation
2016-05-20 03:50:00,50.0,65.7,Test Evaluation
2016-05-20 04:00:00,50.0,61.39,Test Evaluation
2016-05-20 04:10:00,50.0,60.83,Test Evaluation
2016-05-20 04:20:00,50.0,61.18,Test Evaluation
2016-05-20 04:30:00,50.0,59.7,Test Evaluation
2016-05-20 04:40:00,50.0,57.82,Test Evaluation
2016-05-20 04:50:00,60.0,59.18,Test Evaluation
2016-05-20 05:00:00,80.0,60.96,Test Evaluation
2016-05-20 05:10:00,80.0,77.72,Test Evaluation
2016-05-20 05:20:00,50.0,67.46,Test Evaluation
2016-05-20 05:30:00,60.0,65.7,Test Evaluation
2016-05-20 05:40:00,60.0,77.74,Test Evaluation
2016-05-20 05:50:00,40.0,67.7,Test Evaluation
2016-05-20 06:00:00,60.0,59.48,Test Evaluation
2016-05-20 06:10:00,50.0,56.68,Test Evaluation
2016-05-20 06:20:00,50.0,67.09,Test Evaluation
2016-05-20 06:30:00,60.0,86.66,Test Evaluation
2016-05-20 06:40:00,90.0,90.07,Test Evaluation
2016-05-20 06:50:00,90.0,87.52,Test Evaluation
2016-05-20 07:00:00,80.0,93.67,Test Evaluation
2016-05-20 07:10:00,90.0,96.19,Test Evaluation
2016-05-20 07:20:00,80.0,106.2,Test Evaluation
2016-05-20 07:30:00,70.0,117.59,Test Evaluation
2016-05-20 07:40:00,80.0,81.05,Test Evaluation
2016-05-20 07:50:00,80.0,109.95,Test Evaluation
2016-05-20 08:00:00,110.0,117.94,Test Evaluation
2016-05-20 08:10:00,130.0,119.94,Test Evaluation
2016-05-20 08:20:00,170.0,125.78,Test Evaluation
2016-05-20 08:30:00,130.0,142.37,Test Evaluation
2016-05-20 08:40:00,130.0,155.14,Test Evaluation
2016-05-20 08:50:00,90.0,152.11,Test Evaluation
2016-05-20 09:00:00,70.0,143.31,Test Evaluation
2016-05-20 09:10:00,60.0,123.78,Test Evaluation
2016-05-20 09:20:00,90.0,103.01,Test Evaluation
2016-05-20 09:30:00,80.0,101.02,Test Evaluation
2016-05-20 09:40:00,80.0,103.97,Test Evaluation
2016-05-20 09:50:00,60.0,93.64,Test Evaluation
2016-05-20 10:00:00,100.0,94.08,Test Evaluation
2016-05-20 10:10:00,80.0,99.64,Test Evaluation
2016-05-20 10:20:00,70.0,97.32,Test Evaluation
2016-05-20 10:30:00,90.0,105.74,Test Evaluation
2016-05-20 10:40:00,70.0,96.93,Test Evaluation
2016-05-20 10:50:00,80.0,100.14,Test Evaluation
2016-05-20 11:00:00,70.0,95.97,Test Evaluation
2016-05-20 11:10:00,80.0,137.12,Test Evaluation
2016-05-20 11:20:00,60.0,124.64,Test Evaluation
2016-05-20 11:30:00,60.0,103.3,Test Evaluation
2016-05-20 11:40:00,120.0,111.43,Test Evaluation
2016-05-20 11:50:00,50.0,108.75,Test Evaluation
2016-05-20 12:00:00,70.0,104.63,Test Evaluation
2016-05-20 12:10:00,60.0,101.16,Test Evaluation
2016-05-20 12:20:00,90.0,100.4,Test Evaluation
2016-05-20 12:30:00,70.0,104.75,Test Evaluation
2016-05-20 12:40:00,70.0,81.91,Test Evaluation
2016-05-20 12:50:00,70.0,104.12,Test Evaluation
2016-05-20 13:00:00,70.0,84.17,Test Evaluation
2016-05-20 13:10:00,60.0,82.35,Test Evaluation
2016-05-20 13:20:00,70.0,77.83,Test Evaluation
2016-05-20 13:30:00,60.0,76.82,Test Evaluation
2016-05-20 13:40:00,50.0,76.22,Test Evaluation
2016-05-20 13:50:00,60.0,71.56,Test Evaluation
2016-05-20 14:00:00,60.0,66.11,Test Evaluation
2016-05-20 14:10:00,70.0,66.25,Test Evaluation
2016-05-20 14:20:00,60.0,92.46,Test Evaluation
2016-05-20 14:30:00,60.0,86.11,Test Evaluation
2016-05-20 14:40:00,50.0,78.08,Test Evaluation
2016-05-20 14:50:00,60.0,77.78,Test Evaluation
2016-05-20 15:00:00,50.0,79.9,Test Evaluation
2016-05-20 15:10:00,40.0,75.79,Test Evaluation
2016-05-20 15:20:00,50.0,71.57,Test Evaluation
2016-05-20 15:30:00,50.0,66.63,Test Evaluation
2016-05-20 15:40:00,50.0,63.58,Test Evaluation
2016-05-20 15:50:00,40.0,66.67,Test Evaluation
2016-05-20 16:00:00,30.0,75.97,Test Evaluation
2016-05-20 16:10:00,40.0,71.84,Test Evaluation
2016-05-20 16:20:00,30.0,79.47,Test Evaluation
2016-05-20 16:30:00,60.0,76.08,Test Evaluation
2016-05-20 16:40:00,60.0,66.49,Test Evaluation
2016-05-20 16:50:00,70.0,67.95,Test Evaluation
2016-05-20 17:00:00,90.0,76.21,Test Evaluation
2016-05-20 17:10:00,60.0,80.46,Test Evaluation
2016-05-20 17:20:00,80.0,78.8,Test Evaluation
2016-05-20 17:30:00,70.0,82.43,Test Evaluation
2016-05-20 17:40:00,80.0,98.86,Test Evaluation
2016-05-20 17:50:00,70.0,133.4,Test Evaluation
2016-05-20 18:00:00,90.0,112.92,Test Evaluation
2016-05-20 18:10:00,80.0,108.25,Test Evaluation
2016-05-20 18:20:00,80.0,99.5,Test Evaluation
2016-05-20 18:30:00,70.0,96.8,Test Evaluation
2016-05-20 18:40:00,70.0,94.02,Test Evaluation
2016-05-20 18:50:00,80.0,93.05,Test Evaluation
2016-05-20 19:00:00,70.0,92.86,Test Evaluation
2016-05-20 19:10:00,60.0,99.29,Test Evaluation
2016-05-20 19:20:00,60.0,89.51,Test Evaluation
2016-05-20 19:30:00,70.0,81.74,Test Evaluation
2016-05-20 19:40:00,60.0,80.45,Test Evaluation
2016-05-20 19:50:00,70.0,76.24,Test Evaluation
2016-05-20 20:00:00,70.0,80.16,Test Evaluation
2016-05-20 20:10:00,70.0,77.22,Test Evaluation
2016-05-20 20:20:00,70.0,78.28,Test Evaluation
2016-05-20 20:30:00,70.0,73.6,Test Evaluation
2016-05-20 20:40:00,80.0,74.63,Test Evaluation
2016-05-20 20:50:00,60.0,73.12,Test Evaluation
2016-05-20 21:00:00,70.0,69.29,Test Evaluation
2016-05-20 21:10:00,60.0,68.41,Test Evaluation
2016-05-20 21:20:00,80.0,76.51,Test Evaluation
2016-05-20 21:30:00,70.0,66.12,Test Evaluation
2016-05-20 21:40:00,50.0,64.21,Test Evaluation
2016-05-20 21:50:00,60.0,63.01,Test Evaluation
2016-05-20 22:00:00,40.0,61.58,Test Evaluation
2016-05-20 22:10:00,60.0,69.5,Test Evaluation
2016-05-20 22:20:00,50.0,55.34,Test Evaluation
2016-05-20 22:30:00,60.0,53.24,Test Evaluation
2016-05-20 22:40:00,60.0,58.87,Test Evaluation
2016-05-20 22:50:00,50.0,58.39,Test Evaluation
2016-05-20 23:00:00,50.0,62.88,Test Evaluation
2016-05-20 23:10:00,50.0,60.24,Test Evaluation
2016-05-20 23:20:00,50.0,61.25,Test Evaluation
2016-05-20 23:30:00,50.0,60.13,Test Evaluation
2016-05-20 23:40:00,40.0,57.31,Test Evaluation
2016-05-20 23:50:00,30.0,56.54,Test Evaluation
2016-05-21 00:00:00,40.0,39.36,Test Evaluation
2016-05-21 00:10:00,40.0,38.67,Test Evaluation
2016-05-21 00:20:00,40.0,36.56,Test Evaluation
2016-05-21 00:30:00,60.0,36.23,Test Evaluation
2016-05-21 00:40:00,60.0,39.27,Test Evaluation
2016-05-21 00:50:00,50.0,47.62,Test Evaluation
2016-05-21 01:00:00,60.0,47.96,Test Evaluation
2016-05-21 01:10:00,50.0,51.84,Test Evaluation
2016-05-21 01:20:00,50.0,53.67,Test Evaluation
2016-05-21 01:30:00,50.0,50.2,Test Evaluation
2016-05-21 01:40:00,50.0,50.29,Test Evaluation
2016-05-21 01:50:00,50.0,50.56,Test Evaluation
2016-05-21 02:00:00,60.0,47.88,Test Evaluation
2016-05-21 02:10:00,50.0,48.1,Test Evaluation
2016-05-21 02:20:00,60.0,49.02,Test Evaluation
2016-05-21 02:30:00,50.0,50.45,Test Evaluation
2016-05-21 02:40:00,60.0,50.74,Test Evaluation
2016-05-21 02:50:00,60.0,53.46,Test Evaluation
2016-05-21 03:00:00,40.0,54.59,Test Evaluation
2016-05-21 03:10:00,50.0,53.24,Test Evaluation
2016-05-21 03:20:00,50.0,49.45,Test Evaluation
2016-05-21 03:30:00,40.0,51.98,Test Evaluation
2016-05-21 03:40:00,60.0,47.36,Test Evaluation
2016-05-21 03:50:00,50.0,48.03,Test Evaluation
2016-05-21 04:00:00,60.0,51.08,Test Evaluation
2016-05-21 04:10:00,60.0,51.4,Test Evaluation
2016-05-21 04:20:00,60.0,53.59,Test Evaluation
2016-05-21 04:30:00,50.0,57.43,Test Evaluation
2016-05-21 04:40:00,60.0,55.08,Test Evaluation
2016-05-21 04:50:00,50.0,58.81,Test Evaluation
2016-05-21 05:00:00,70.0,57.55,Test Evaluation
2016-05-21 05:10:00,40.0,59.64,Test Evaluation
2016-05-21 05:20:00,50.0,55.48,Test Evaluation
2016-05-21 05:30:00,50.0,56.25,Test Evaluation
2016-05-21 05:40:00,50.0,55.36,Test Evaluation
2016-05-21 05:50:00,50.0,55.2,Test Evaluation
2016-05-21 06:00:00,50.0,53.83,Test Evaluation
2016-05-21 06:10:00,60.0,58.21,Test Evaluation
2016-05-21 06:20:00,60.0,57.76,Test Evaluation
2016-05-21 06:30:00,50.0,61.68,Test Evaluation
2016-05-21 06:40:00,60.0,64.38,Test Evaluation
2016-05-21 06:50:00,80.0,66.66,Test Evaluation
2016-05-21 07:00:00,80.0,73.02,Test Evaluation
2016-05-21 07:10:00,50.0,73.55,Test Evaluation
2016-05-21 07:20:00,50.0,72.37,Test Evaluation
2016-05-21 07:30:00,60.0,70.22,Test Evaluation
2016-05-21 07:40:00,50.0,72.0,Test Evaluation
2016-05-21 07:50:00,50.0,79.75,Test Evaluation
2016-05-21 08:00:00,80.0,80.01,Test Evaluation
2016-05-21 08:10:00,330.0,86.22,Test Evaluation
2016-05-21 08:20:00,280.0,113.11,Test Evaluation
2016-05-21 08:30:00,130.0,144.51,Test Evaluation
2016-05-21 08:40:00,330.0,157.76,Test Evaluation
2016-05-21 08:50:00,100.0,199.74,Test Evaluation
2016-05-21 09:00:00,100.0,200.56,Test Evaluation
2016-05-21 09:10:00,80.0,147.59,Test Evaluation
2016-05-21 09:20:00,90.0,124.23,Test Evaluation
2016-05-21 09:30:00,390.0,128.0,Test Evaluation
2016-05-21 09:40:00,790.0,119.95,Test Evaluation
2016-05-21 09:50:00,410.0,251.61,Test Evaluation
2016-05-21 10:00:00,270.0,310.22,Test Evaluation
2016-05-21 10:10:00,340.0,319.07,Test Evaluation
2016-05-21 10:20:00,270.0,355.39,Test Evaluation
2016-05-21 10:30:00,340.0,316.76,Test Evaluation
2016-05-21 10:40:00,610.0,219.54,Test Evaluation
2016-05-21 10:50:00,470.0,275.52,Test Evaluation
2016-05-21 11:00:00,110.0,316.24,Test Evaluation
2016-05-21 11:10:00,590.0,273.22,Test Evaluation
2016-05-21 11:20:00,720.0,324.17,Test Evaluation
2016-05-21 11:30:00,600.0,376.28,Test Evaluation
2016-05-21 11:40:00,260.0,357.82,Test Evaluation
2016-05-21 11:50:00,310.0,333.63,Test Evaluation
2016-05-21 12:00:00,270.0,392.31,Test Evaluation
2016-05-21 12:10:00,250.0,308.77,Test Evaluation
2016-05-21 12:20:00,270.0,231.84,Test Evaluation
2016-05-21 12:30:00,230.0,189.02,Test Evaluation
2016-05-21 12:40:00,200.0,209.57,Test Evaluation
2016-05-21 12:50:00,150.0,190.79,Test Evaluation
2016-05-21 13:00:00,80.0,175.06,Test Evaluation
2016-05-21 13:10:00,550.0,162.4,Test Evaluation
2016-05-21 13:20:00,620.0,193.17,Test Evaluation
2016-05-21 13:30:00,250.0,253.62,Test Evaluation
2016-05-21 13:40:00,300.0,261.06,Test Evaluation
2016-05-21 13:50:00,260.0,288.54,Test Evaluation
2016-05-21 14:00:00,220.0,321.28,Test Evaluation
2016-05-21 14:10:00,270.0,249.2,Test Evaluation
2016-05-21 14:20:00,220.0,180.79,Test Evaluation
2016-05-21 14:30:00,110.0,202.97,Test Evaluation
2016-05-21 14:40:00,480.0,169.81,Test Evaluation
2016-05-21 14:50:00,520.0,208.97,Test Evaluation
2016-05-21 15:00:00,380.0,256.38,Test Evaluation
2016-05-21 15:10:00,550.0,270.32,Test Evaluation
2016-05-21 15:20:00,540.0,323.79,Test Evaluation
2016-05-21 15:30:00,340.0,407.21,Test Evaluation
2016-05-21 15:40:00,220.0,349.02,Test Evaluation
2016-05-21 15:50:00,140.0,301.0,Test Evaluation
2016-05-21 16:00:00,110.0,274.98,Test Evaluation
2016-05-21 16:10:00,90.0,196.76,Test Evaluation
2016-05-21 16:20:00,110.0,140.28,Test Evaluation
2016-05-21 16:30:00,100.0,111.84,Test Evaluation
2016-05-21 16:40:00,90.0,102.88,Test Evaluation
2016-05-21 16:50:00,100.0,102.01,Test Evaluation
2016-05-21 17:00:00,120.0,103.84,Test Evaluation
2016-05-21 17:10:00,110.0,108.41,Test Evaluation
2016-05-21 17:20:00,90.0,107.08,Test Evaluation
2016-05-21 17:30:00,80.0,106.17,Test Evaluation
2016-05-21 17:40:00,90.0,140.62,Test Evaluation
2016-05-21 17:50:00,80.0,132.13,Test Evaluation
2016-05-21 18:00:00,150.0,119.09,Test Evaluation
2016-05-21 18:10:00,130.0,103.99,Test Evaluation
